_id,hospital_id,npi,name,specialty,specialty_code,address,city,state,zip,phone,coordinates.lat,coordinates.lng
691efe51a095716360cd1933,cc269138-d151-4baa-9951-645397dc9306,1871619692,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,622 W 168TH ST HARKNESS PAVILION,NEW YORK,NY,10032,2123054960,40.8410959,-73.9405652
691efe51a095716360cd1934,88c29a14-d535-4868-acea-52abdc9a28f0,1801912431,SAINT VINCENT'S CATHOLIC MEDICAL CENTER,Psychiatric Hospital,283Q00000X,203 W 12TH ST SUITE 627,NEW YORK,NY,10011,2126048807,40.73758429999999,-74.0010379
691efe51a095716360cd1935,e3338729-9969-43cd-9505-1ca5fd044501,1932227279,CHILDREN'S HOSPITAL OF NY PRESBYTERIAN,Children's Hospital,282NC2000X,3959 BROADWAY 5 TOWER,NEW YORK,NY,10032,2123428530,40.8398048,-73.9414011
691efe51a095716360cd1936,7a312e9b-9237-4e66-b444-8a00a8d76c3c,1528185261,CHILDREN'S HOSPITAL OF NEWYORK,Children's Hospital,282NC2000X,3959 BROADWAY,NEW YORK,NY,10032,2123428600,40.8398048,-73.9414011
691efe51a095716360cd1937,6bffa6cc-faa1-4c9a-a3f1-9900597ce0e0,1598884017,NYU MEDICAL CENTER,Children's Hospital,282NC2000X,545 1ST AVE # C-120,NEW YORK,NY,10016,2122636600,40.7424439,-73.9749599
691efe51a095716360cd1938,286503af-5c9f-455b-b097-eb46a233c415,1790805265,CHILDREN'S HOSPITAL OF NY PRESBYTERIAN,Children's Hospital,282NC2000X,3959 BROADWAY 5 TOWER,NEW YORK,NY,10032,2123428530,40.8398048,-73.9414011
691efe51a095716360cd1939,51306273-0e75-4482-a97c-1442ec696789,1912029232,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,3959 BROADWAY,NEW YORK,NY,10032,2123428670,40.8398048,-73.9414011
691efe51a095716360cd193a,153118b7-7c22-4cec-b7db-616c8d907646,1215050307,NEW YORK PRESBYTERIAN MEDICAL CENTER,General Acute Care Hospital,282N00000X,180 FORT WASHINGTON AVE HP6 CLINIC,NEW YORK,NY,10032,2123053174,40.84095019999999,-73.94160939999999
691efe51a095716360cd193b,866a51a7-a887-4e74-810f-1a7c341ee2e6,1790808483,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,622 W 168TH ST PH14 ROOM 104,NEW YORK,NY,10032,2123057771,40.8410959,-73.9405652
691efe51a095716360cd193c,bc139323-f785-44ce-8c8d-3e4c6acea8f2,1528181187,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,103 E 125TH ST 4TH FLOOR,NEW YORK,NY,10035,2127743200,40.8050967,-73.9386074
691efe51a095716360cd193d,24683955-c9fd-4c1f-a2ff-7878c654eb6c,1881817583,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,160 WATER ST,NEW YORK,NY,10038,2122562582,40.70683349999999,-74.0058663
691efe51a095716360cd193e,e51618ec-3f9f-4ca2-80da-4c4e0cb2905d,1437372992,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,132 W 125TH ST 6TH FLOOR,NEW YORK,NY,10027,2128640904,40.8083324,-73.9472993
691efe51a095716360cd193f,c575a315-096b-4bcd-9392-0787c1582ed8,1891910089,COLUMBIA PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,622 W 168TH ST PH 12 RM 1272,NEW YORK,NY,10032,2123057600,40.8410959,-73.9405652
691efe51a095716360cd1940,8e547abe-305e-407d-b061-e92ea5c2fed8,1891911087,NEW YORK PRESBYTERIAN HOSPITAL WEILL MEDICAL COLLEGE,General Acute Care Hospital,282N00000X,525 EAST 68TH STREET ROOM F1401,NEW YORK,NY,10021,2127465779,40.7648658,-73.9539836
691efe51a095716360cd1941,9abc95a4-a91b-492e-8fe1-b1209cd4ed88,1023234911,LENOX HILL HOSPITAL,Children's Hospital,282NC2000X,100 E 77TH ST,NEW YORK,NY,10021,2124342842,40.7737506,-73.96082410000001
691efe51a095716360cd1942,e8ae5148-fb1c-4c5c-b775-572a122a5498,1194942201,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,5141 BROADWAY,NEW YORK,NY,10034,2129324245,40.8733663,-73.9131104
691efe51a095716360cd1943,8164fa55-3898-4245-ab57-d9c101737260,1790904175,COLUMBIA UNIVERSITY MEDICAL CENTER,General Acute Care Hospital,282N00000X,630 W 168TH ST,NEW YORK,NY,10032,2123055084,40.8408953,-73.9409419
691efe51a095716360cd1944,2c73bbf7-83a5-4bc7-af8b-816f2a471d45,1881815934,BETH ISRAEL HOSPITAL,Children's Hospital,282NC2000X,BETH ISRAEL HOSPITAL 16TH STREET FIRST AVENUE,NEW YORK,NY,10003,2124202860,40.7331881,-73.9820909
691efe51a095716360cd1945,55afa9fc-ea1a-43e7-82c2-45b62e054490,1649492877,NEW YORK UNIVERSITY MEDICAL CENTER,General Acute Care Hospital,282N00000X,"560 FIRST AVE, HCC-13 NYUMC CARDIAC AND VASCULAR CENTER",NEW YORK,NY,10016,2122633130,40.7428178,-73.97390469999999
691efe51a095716360cd1946,c1b1d1c6-3e61-47c7-a9df-119b0f64752d,1518170463,BELLEVUE HOSPITAL CENTER,General Acute Care Hospital,282N00000X,30 WATERSIDE PLZ 23C,NEW YORK,NY,10010,2127252923,40.7378223,-73.9729358
691efe51a095716360cd1947,581824b9-3bd8-4faf-893b-8554ca3abc4c,1932312816,NYU HOSPITALS CENTER,General Acute Care Hospital,282N00000X,560 FIRST AVENUE,NEW YORK,NY,10016,2125626380,40.7428178,-73.97390469999999
691efe51a095716360cd1948,949396f9-c83a-47ef-84ab-36ca77591434,1568676880,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,525 E 68TH ST F-610,NEW YORK,NY,10021,2127462036,40.7643962,-73.9539303
691efe51a095716360cd1949,103536ce-ccda-4792-a21e-43f95bf7da15,1891900775,ST. LUKES ROOSEVELT HOSPITAL CENTER,General Acute Care Hospital,282N00000X,1111 AMSTERDAM AVE,NEW YORK,NY,10025,2125234461,40.8054067,-73.96133069999999
691efe51a095716360cd194a,255e8dde-0d41-4d53-8911-97a3807f4baa,1396951794,THE MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL BOX 1144,NEW YORK,NY,10029,2122413963,40.7901411,-73.95381929999999
691efe51a095716360cd194b,70d1e74e-5c72-463e-ae90-8878b6a0967a,1053520973,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,622 W 168TH ST PH 12,NEW YORK,NY,10032,2123057600,40.8410959,-73.9405652
691efe51a095716360cd194c,253aa9fe-8950-4935-80a1-50eaa41e720b,1013128958,"CONCORDE MEDICAL GROUP, PLLC.",Chronic Disease Hospital,281P00000X,135 E 37TH ST,NEW YORK,NY,10016,2126838105,40.7482247,-73.9778833
691efe51a095716360cd194d,0e5328cc-8112-4a60-bc10-b3078c409ac0,1992916878,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,16TH STREET FIRST AVENUE,NEW YORK,NY,10003,2124202000,40.732686,-73.9816218
691efe51a095716360cd194e,4930fa2a-720c-4b8e-bf16-f75d447255b0,1316158884,NEW YORK UNIVERSITY HOSPITAL CENTER,Critical Access Hospital,282NC0060X,560 1ST AVE,NEW YORK,NY,10016,2122630448,40.7428178,-73.97390469999999
691efe51a095716360cd194f,2c31fddb-6a5b-40cc-988b-61d9fa16e5dd,1225249865,NYU MEDICAL CENTER,General Acute Care Hospital,282N00000X,550 1ST AVE,NEW YORK,NY,10016,2122633130,40.7420165,-73.9736533
691efe51a095716360cd1950,3205e387-8a96-42a5-9f37-d10f1f4d9326,1285845537,ALBERT EINSTEIN MEDICAL CENTER,General Acute Care Hospital,282N00000X,1305 YORK AVE 10TH FLOOR,NEW YORK,NY,10021,6469627246,40.7656066,-73.9553663
691efe51a095716360cd1951,c685b801-f910-48ad-8108-2862df1482fa,1235331497,MT. SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL BOX 1165,NEW YORK,NY,10029,2122416633,40.7901411,-73.95381929999999
691efe51a095716360cd1952,d57c7a06-1cc2-45d1-9934-d24e75e89402,1235331893,DR. CAROLYN BROMLEY,Psychiatric Hospital Unit,273R00000X,19 W 34TH ST PENTHOUSE,NEW YORK,NY,10001,9177630328,40.7492988,-73.9859014
691efe51a095716360cd1953,d74bc318-b458-4b17-9a88-5b7ef8a30979,1487857744,NEW YORK-PRESBYTERIAN,Chronic Disease Hospital,281P00000X,300 E 74TH ST,NEW YORK,NY,10021,2127727558,40.7697744,-73.9576055
691efe51a095716360cd1954,51a9b81e-6420-42eb-8c39-2ac19326afd2,1568666253,ST VINCENT'S HOSPITAL,Psychiatric Hospital,283Q00000X,144 W 12TH ST FOURTH FLOOR RM 433,NEW YORK,NY,10011,2126048238,40.73653789999999,-73.9993717
691efe51a095716360cd1955,be46217a-15b0-43a7-ba11-cc9ec5ba307c,1295933398,LENOX HILL HOSPITAL,General Acute Care Hospital,282N00000X,130 E 77TH ST OBGYN 2ND FLOOR,NEW YORK,NY,10021,2124342160,40.7736922,-73.9603089
691efe51a095716360cd1956,20f89aed-1ef7-45c5-b2ca-1c79e527b91d,1396944328,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,General Acute Care Hospital,282N00000X,462 1ST AVE,NEW YORK,NY,10016,2122633888,40.7388717,-73.9752894
691efe51a095716360cd1957,d1d8ef0a-224e-4e2b-8d63-171082252790,1871792101,ST LUKES ROOSEVELT HOSPITAL,Psychiatric Hospital,283Q00000X,1000 10TH AVE,NEW YORK,NY,10019,2125235825,40.770024,-73.9874562
691efe51a095716360cd1958,2693fae2-313c-4483-a39b-9b2efceeb7eb,1043410806,LENOX HILL HOSPITAL,General Acute Care Hospital,282N00000X,435 E 77TH ST APT 6H,NEW YORK,NY,10075,2124342160,40.7708167,-73.9527889
691efe51a095716360cd1959,d28a8150-75fd-438d-a539-49b94113028a,1215137070,LENOX HILL HOSPITAL,General Acute Care Hospital,282N00000X,425 E 81ST ST APT 1 FW,NEW YORK,NY,10028,5169469505,40.7732499,-73.9501928
691efe51a095716360cd195a,98c4cc31-528c-44fc-b389-d06ba2ef6f50,1316147176,LENOX HILL HOSPITAL,General Acute Care Hospital,282N00000X,100 E 77TH ST,NEW YORK,NY,10075,2124342160,40.7737506,-73.96082410000001
691efe51a095716360cd195b,7221651f-7387-4e83-a519-48b25ce92e42,1245420165,THE NEW YORK BLOOD CENTER,General Acute Care Hospital,282N00000X,310 E 67TH ST,NEW YORK,NY,10065,2125703277,40.7649371,-73.96018269999999
691efe51a095716360cd195c,26ca0703-b63d-4ab7-8100-2ba07174c9a0,1386834869,MSKCC,Children's Hospital,282NC2000X,1275 YORK AVE,NEW YORK,NY,10065,2126396911,40.7644262,-73.9569173
691efe51a095716360cd195d,7309e0c9-2103-48b9-90cc-c7e69327bb04,1689864175,LENOX HILL HOSPITAL,General Acute Care Hospital,282N00000X,215 E 77TH ST APT 1D,NEW YORK,NY,10075,2123270109,40.7727913,-73.9572696
691efe51a095716360cd195e,e2e7193e-30b7-4f31-aa46-479cae6b598c,1811189814,NEW YORK PRESBYTERIAN,General Acute Care Hospital,282N00000X,177 FORT WASHINGTON AVE,NEW YORK,NY,10032,1213051246,40.8414253,-73.9430868
691efe51a095716360cd195f,63f9d479-4677-4c6a-a75b-574cfa471b57,1942494802,PAUL CASADONTE,General Acute Care Hospital,282N00000X,430 E 23RD ST,NEW YORK,NY,10010,2126867500,40.7362686,-73.9770748
691efe51a095716360cd1960,353310d9-8fd2-430e-bd59-319bae776788,1568658177,ST VINCENTS CATHOLIC MEDICAL CENTER,General Acute Care Hospital,282N00000X,170 W 12TH ST COLEMAN 801,NEW YORK,NY,10011,2126047000,40.7369108,-74.00031109999999
691efe51a095716360cd1961,00d94e7e-0277-42a5-a8a1-bbe3a896cff0,1871772970,DR. MARK SULTAN,General Acute Care Hospital,282N00000X,1100 PARK AVE,NEW YORK,NY,10128,2123600700,40.7824395,-73.9561648
691efe51a095716360cd1962,df171366-67a8-4964-8008-469d2465489b,1508046764,MEMORIAL SLOAN-KETTERING CANCER CENTER,General Acute Care Hospital,282N00000X,1275 YORK AVE M1443,NEW YORK,NY,10065,2126396946,40.7644262,-73.9569173
691efe51a095716360cd1963,2471a97a-739c-4488-85b8-4835604bb22a,1831379932,JAMIE J. VOCCOLA,Children's Chronic Disease Hospital,281PC2000X,"1275 YORK AVE PEDIATRIC DAY HOSPITAL, SARCOMA TEAM",NEW YORK,NY,10065,2126395255,40.7644262,-73.9569173
691efe51a095716360cd1964,769d9d2f-9df3-4cdd-86a0-f262b4be019b,1790969269,THE NEW YORK AND PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,525 E 68TH ST,NEW YORK,NY,10065,2127465454,40.7648658,-73.9539836
691efe51a095716360cd1965,e6520032-9471-4aec-8c1b-2ee426b06475,1770767931,METROPOLITAN HOSPITAL CENTER,General Acute Care Hospital,282N00000X,1918 1ST AVE #124,NEW YORK,NY,10029,6463261915,40.7844954,-73.9431003
691efe51a095716360cd1966,123f9745-b165-464d-bd56-48f25fcfb068,1770768202,THE NEW YORK AND PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,622 W 168TH ST,NEW YORK,NY,10032,2123052500,40.8410959,-73.9405652
691efe51a095716360cd1967,96c348f1-da6a-41fa-820e-628e0910d3b7,1396921839,NEW YORK PRESBYTERIAN MEDICAL CENTER,General Acute Care Hospital,282N00000X,5141 BROADWAY,NEW YORK,NY,10034,2129324000,40.8733663,-73.9131104
691efe51a095716360cd1968,fafc54e2-5395-4cb7-8469-51408650959e,1598942211,MEMORIAL SLOAN KETTERING CANCER CENTER,Special Hospital,284300000X,1275 YORK AVE,NEW YORK,NY,10065,2126396920,40.7644262,-73.9569173
691efe51a095716360cd1969,98474550-da03-4eab-927c-28680c853285,1134306855,MEMORIAL SLOAN KETTERING CANCER CENTER,General Acute Care Hospital,282N00000X,1275 YORK AVE MEMORIAL 7,NEW YORK,NY,10065,2126392000,40.7644262,-73.9569173
691efe51a095716360cd196a,5ef8e805-91eb-437d-89f4-f662b0afb93b,1356528756,"NY PRESBYTERIAN HOSPITAL, COLUMBIA UNIVERSITY MEDICAL CENTER",Chronic Disease Hospital,281P00000X,622 W 168TH ST PH12,NEW YORK,NY,10032,2123423926,40.8410959,-73.9405652
691efe51a095716360cd196b,151196de-464c-4183-9abe-d85722ab6f70,1801073291,NEW YORK STATE PSYCHIATRIC INSTITUTE,Psychiatric Hospital,283Q00000X,1051 RIVERSIDE DR,NEW YORK,NY,10032,2125435452,40.8426267,-73.94455549999999
691efe51a095716360cd196c,b9600af8-77e4-40bb-b13f-a84c2c41dfa5,1699953091,MOUNT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL BOX 1179,NEW YORK,NY,10029,2122417829,40.7901411,-73.95381929999999
691efe51a095716360cd196d,8dc67b5b-c9f8-43c5-939f-3ff6f9741e62,1245408251,NYU HOSPITAL,General Acute Care Hospital,282N00000X,560 1ST AVE,NEW YORK,NY,10016,2122632748,40.7428178,-73.97390469999999
691efe51a095716360cd196e,b1681575-cf9f-4b30-8dd6-6cd8985d910f,1639348709,NEWYORK-PRESBYTERIAN HOSPTIAL,General Acute Care Hospital,282N00000X,525 E 68TH ST BOX 130,NEW YORK,NY,10065,2127464749,40.7648658,-73.9539836
691efe51a095716360cd196f,f53dd790-13ac-48eb-96ad-81abe2dbd4b2,1831360163,MEMORIAL SLOAN KETTERING CANCER CENTER,Special Hospital,284300000X,1275 YORK AVE 5THE FLR RM 513,NEW YORK,NY,10065,2126393259,40.7644262,-73.9569173
691efe51a095716360cd1970,493adaf1-8253-4315-90c9-462275fd7bb2,1366614562,"TRUSTEES OF COLUMBIA UNIVERSITY, RAD. DEPT.",General Acute Care Hospital,282N00000X,710 W 168TH ST # B-41,NEW YORK,NY,10032,2123420299,40.8429662,-73.9424631
691efe51a095716360cd1971,cd9c943b-77cf-4567-9a73-74349d11491c,1700059326,LENOX HILL HOSPTIAL,General Acute Care Hospital,282N00000X,100 E 77TH ST,NEW YORK,NY,10075,2124342150,40.7737506,-73.96082410000001
691efe51a095716360cd1972,3987b06d-7fc3-4387-8128-305f12f7cc24,1215100458,TERENCE CARDINAL COOKE HEALTH CARE CENTER,Long Term Care Hospital,282E00000X,1249 5TH AVE,NEW YORK,NY,10029,2123603764,40.793576,-73.9505396
691efe51a095716360cd1973,8e4afdf0-6774-4940-b5a4-b2ac0de7e2b9,1134393911,NYU,Critical Access Hospital,282NC0060X,550 1ST AVE SUITE 6-C SCHWARTZ HCC,NEW YORK,NY,10016,2122637302,40.7420165,-73.9736533
691efe51a095716360cd1974,de738c77-3a69-43fb-95ac-b5d4995d277c,1992979389,MT. SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1176 5TH AVE,NEW YORK,NY,10029,2122417409,40.789339,-73.9537593
691efe51a095716360cd1975,25a70903-e0ab-4353-b588-e170b80b6a75,1316111487,MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,5 E 98TH ST BOX 1188,NEW YORK,NY,10029,2122411621,40.7889691,-73.9538996
691efe51a095716360cd1976,5adda30b-2793-48b2-ad2a-abc265171321,1962677203,MEMORIAL SLOAN KETTERING CANCER CENTER,General Acute Care Hospital,282N00000X,425 E 67TH ST DEPT. OF RADIATION ONCOLOGY,NEW YORK,NY,10065,2126398194,40.7644103,-73.9574291
691efe51a095716360cd1977,9497c3c2-62e0-4af2-8aca-e1bc23a75505,1568638823,NYU,General Acute Care Hospital,282N00000X,2 TUDOR CITY PLACE APT 3EN,NEW YORK,NY,10017,2126617335,40.7478488,-73.97152799999999
691efe51a095716360cd1978,51e99798-d663-486c-8bc8-8cec73ffee53,1437325628,SAINT VINCENT'S HOSPITAL,General Acute Care Hospital,282N00000X,170 W 12TH ST SPELLMAN 7TH FLOOR,NEW YORK,NY,10011,2126046201,40.7369108,-74.00031109999999
691efe51a095716360cd1979,199dd7e2-6eda-415f-a72e-28c9a392cc7c,1588831796,NEW YORK PRESBYTERIAN HOSPITAL,Psychiatric Hospital,283Q00000X,525 E 68TH ST BOX 140,NEW YORK,NY,10065,2127465753,40.7648658,-73.9539836
691efe51a095716360cd197a,6de32717-2193-45ad-ab24-ea1c0bf4c52a,1013184282,NY PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,435 E 70TH ST APT 22D,NEW YORK,NY,10021,2125709054,40.7659324,-73.955058
691efe51a095716360cd197b,e2bbb3e0-1484-4ff4-b7d1-959ce3739313,1558528620,NEW YORK PRESBYTERIAN HOSPITAL-WEILL CORNELL,General Acute Care Hospital,282N00000X,505 E 70TH ST STE 400,NEW YORK,NY,10021,2127463587,40.7657186,-73.9541658
691efe51a095716360cd197c,4ad3a1d8-81b3-446b-9285-cab135e54f93,1750548749,NEW YORK PRESBYTERIAN - WEILL CORNELL,General Acute Care Hospital,282N00000X,525 E 68TH ST,NEW YORK,NY,10065,2127463030,40.7648658,-73.9539836
691efe51a095716360cd197d,97bfb5ad-34ba-4771-bb20-8fb9cbb660ee,1821255365,MEMORIAL SLOAN KETTERING CANCER CENTER,Special Hospital,284300000X,1275 YORK AVE BOX 435,NEW YORK,NY,10065,2126397537,40.7644262,-73.9569173
691efe51a095716360cd197e,c9fb676a-5759-43f0-b7f7-92d1b4484688,1225295512,MOUNT SINAI HOSPITAL PHARMACY,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL BOX 1211,NEW YORK,NY,10029,2127313752,40.7901411,-73.95381929999999
691efe51a095716360cd197f,3e39927c-0b32-4069-a012-d9f888a93c20,1316105422,NY PRESBYTERIAN WEILL CORNELL MEDICAL CENTER,General Acute Care Hospital,282N00000X,525 E 68TH ST,NEW YORK,NY,10065,2127462150,40.7648658,-73.9539836
691efe51a095716360cd1980,f691beae-4dd5-4ebc-9173-9ec8bdc5d5a9,1497913529,HOSPITAL FOR SPECIAL SURGERY,General Acute Care Hospital,282N00000X,535 E 70TH ST,NEW YORK,NY,10021,2126061000,40.765048,-73.9529124
691efe51a095716360cd1981,e4ef0928-bd1a-49ce-ad7e-1d26eebd7e9e,1710145776,MEMORIAL SLOAN-KETTERING CANCER CENTER,General Acute Care Hospital,282N00000X,475 MAIN ST #11B,NEW YORK,NY,10044,3476222284,40.7600768,-73.95177249999999
691efe51a095716360cd1982,de8eb1d3-09f4-4f2e-b0c6-bd206df89e4d,1447418348,THE MOUNT SINAI HOSPITAL,Special Hospital,284300000X,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,2122414000,40.7901411,-73.95381929999999
691efe51a095716360cd1983,d7074ef4-8812-48cb-be53-8ed545dca0c3,1942468855,BETH ISRAEL MEDICAL CENTER,Critical Access Hospital,282NC0060X,10 UNION SQ E 2Q,NEW YORK,NY,10003,2128446897,40.7348529,-73.9897794
691efe51a095716360cd1984,f08c2b02-aba0-47eb-981e-7d7b7c603a72,1013175975,NEW YORK HOSPITAL NYP,Psychiatric Hospital,283Q00000X,525 E 68TH ST,NEW YORK,NY,10065,6503875736,40.7648658,-73.9539836
691efe51a095716360cd1985,e156b3e6-6a07-4bc8-9425-c6b8b39cedd7,1548428394,BETH ISREAL MEDICAL CENTER NY,General Acute Care Hospital,282N00000X,10 UNION SQUARE EAST SUITE 4C,NEW YORK,NY,10003,2128448288,40.73498430000001,-73.9896852
691efe51a095716360cd1986,327ad63a-322b-46eb-a48d-3a672d4a9c29,1952569360,MEMORIAL SLOAN KETTERING CANCER CENTER,Special Hospital,284300000X,1275 YORK AVE,NEW YORK,NY,10065,2126397886,40.7644262,-73.9569173
691efe51a095716360cd1987,16cdbe11-e9f5-4276-b35b-0821fd9567cd,1487813713,NYPH WEILL CORNELL,Children's Hospital,282NC2000X,525 E 68TH ST,NEW YORK,NY,10065,2127463320,40.7648658,-73.9539836
691efe51a095716360cd1988,4caa6abd-de03-4b58-80f6-6de14eaecff1,1063671352,ST.LUKES-ROOSEVELT HOSPITAL CENTER,Chronic Disease Hospital,281P00000X,1111 AMSTERDAM AVE C/O OUTPATIENT PHARMACY 3RD FLOOR,NEW YORK,NY,10025,2126361122,40.8054067,-73.96133069999999
691efe51a095716360cd1989,e5dda0b4-557f-4394-872d-5b6eb1bb19b7,1518126382,MT SINAI HOSPITAL,Critical Access Hospital,282NC0060X,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,2122418095,40.7901411,-73.95381929999999
691efe51a095716360cd198a,16894202-be8b-4110-bd13-752ed77ca04b,1396904231,NEW YORK PRESBYTERIAN HOSPITAL - CORNELL MEDICAL CENTER,General Acute Care Hospital,282N00000X,525 E 68TH ST DEPARTMENT OF SURGERY,NEW YORK,NY,10065,2127465380,40.7643535,-73.9551627
691efe51a095716360cd198b,50d50cec-9052-4c25-9587-f9db21e6dc05,1568621548,MEMORIAL SLOAN KETTERING CANCER CENTER,Special Hospital,284300000X,1275 YORK AVE,NEW YORK,NY,10065,2126392000,40.7644262,-73.9569173
691efe51a095716360cd198c,da871965-a435-4523-8482-2c61fabb482e,1508025305,MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,1 GUSTAVE L. LEVY PLACE,NEW YORK,NY,10029,2122416500,40.7901411,-73.95381929999999
691efe51a095716360cd198d,d93592fb-d5c6-4c97-a804-5976dc2cafc4,1285893057,MOUNT SINAI MEDICAL CENTER,General Acute Care Hospital,282N00000X,1425 MADISON AVE EAST BLDG ROOM 1170 BOX 1123,NEW YORK,NY,10029,2126599517,40.7886341,-73.9528119
691efe51a095716360cd198e,8a7d8662-6c06-434d-a203-17461ad51a38,1821257536,NEW YORK PRESBYTERIAN HOSPITAL,Children's Hospital,282NC2000X,525 E 68TH ST BOX 91,NEW YORK,NY,10065,2127463278,40.7648658,-73.9539836
691efe51a095716360cd198f,9f43f771-de9d-448e-b7e3-952348f91eab,1326207994,NEW YORK PRESBYTERIAN HOSPTIAL-WEILL CORNELL,General Acute Care Hospital,282N00000X,525 E 70TH ST 5HT,NEW YORK,NY,10021,2127463200,40.7648899,-73.9524263
691efe51a095716360cd1990,fe55b713-5db3-427a-a3c7-704c058bb2e6,1275792863,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,525 EAST 68TH STREET DEPT OF NEPHROLOGY AND HTN,NEW YORK,NY,10065,2127466115,40.7648658,-73.9539836
691efe51a095716360cd1991,80963824-1272-497a-944e-9e39cd0d174f,1013177435,MEMORIAL SLOAN KETTERING CANCER CENTER,Critical Access Hospital,282NC0060X,1275 YORK AVE HOWARD 10,NEW YORK,NY,10065,2126397243,40.7644262,-73.9569173
691efe51a095716360cd1992,159fb2c5-ecb0-4ec8-aa04-90b590be8014,1861652182,NEW YORK PRESBYTERIAN,Children's Hospital,282NC2000X,340 W 71ST ST APT 5,NEW YORK,NY,10023,7143764726,40.7795574,-73.98649420000001
691efe51a095716360cd1993,51801bd3-8a37-4586-96b1-12838cc2417b,1952561441,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,1 1ST AVE SUITE 1,NEW YORK,NY,10003,2124203363,40.7300331,-73.9833235
691efe51a095716360cd1994,25d4d22d-4ac2-4e2e-95fc-4f7f97e5145a,1164682340,MOUNT SINAI HOSPITAL,General Acute Care Hospital,282N00000X,1 GUSTAVE L LEVY PL,NEW YORK,NY,10029,2122416500,40.7901411,-73.95381929999999
691efe51a095716360cd1995,288f348c-3b19-43ac-90e4-854dfc8995e4,1720248453,ST. VINCENT CATHOLIC MEDICAL CENTER,General Acute Care Hospital,282N00000X,170 BROADWAY SUITE 1208,NEW YORK,NY,10038,2123462582,40.7096145,-74.0098708
691efe51a095716360cd1996,caba1b0b-b64d-41a6-89e1-676b4148b325,1700047636,NEW YORK PRESBYTERIAN HOSPITAL,General Acute Care Hospital,282N00000X,205 PINEHURST AVE APT 6K,NEW YORK,NY,10032,9172701144,40.8548189,-73.9377359
691efe51a095716360cd1997,e092f564-8ef9-40f0-9c8f-c9471ba9942a,1821259672,ST VINCENTS TRAUMA AND WELLNESS CENTER,Psychiatric Hospital,283Q00000X,170 BROADWAY SUITE 1208,NEW YORK,NY,10038,2123462582,40.7096145,-74.0098708
691efe51a095716360cd1998,e8465101-1841-470a-905d-5801bae3bdce,1891956645,COLUMBIA UNIVERSITY,General Acute Care Hospital,282N00000X,622 W 168TH ST,NEW YORK,NY,10032,2123055974,40.8410959,-73.9405652
691efe51a095716360cd1999,b884d009-634a-483e-870d-76bb219ef813,1265694897,MEMORIAL SLOAN KETTERING CANCER CENTER,General Acute Care Hospital,282N00000X,1275 YORK AVE,NEW YORK,NY,10065,2126397555,40.7644262,-73.9569173
691efe51a095716360cd199a,ed2aad24-45c5-4685-a433-6e509250ba61,1790947091,BETH ISRAEL MEDICAL CENTER,General Acute Care Hospital,282N00000X,16 E 16TH ST,NEW YORK,NY,10003,2124202000,40.7357722,-73.9889383
691efe51a095716360cd199b,fe5703b7-de03-4f49-8c09-b9a2df0a4441,1689836835,NEW YORK UNIVERSITY MEDICAL CENTER,General Acute Care Hospital,282N00000X,550 1ST AVE,NEW YORK,NY,10016,2122637300,40.7420165,-73.9736533
691efe51a095716360cd199c,eea34833-b4fa-4b20-a57b-3f8b3f482a42,1528220340,MEMORIAL SLOAN-KETTERING CANCER CENTER,Special Hospital,284300000X,1275 YORK AVE,NEW YORK,NY,10065,6468882589,40.7644262,-73.9569173
